#Format: JPTC-ISOGAIN/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-13T16:03:31.539Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Canon EOS R6 Mark II
#ImageWidth: 6000
#ImageHeight: 4000
#
#Corrected: ImageWidth/ImageHeight were submitted swapped and have been transposed here.
# Submitted as 4000x6000. The EOS R6 Mark II writes 6000x4000, and #RawSize
# 6188x4120 in this same header is landscape, so the sensor is not portrait.
# Nothing else in these files was touched. ImagePixels was already right, which
# is why no pixel-count check could have caught this: only the orientation was
# wrong, and every curve here is normalised by the HEIGHT.
# Transposed on 2026-08-14 by the analyst, not by the collector.
#ImagePixels: 24000000
#Firmware: 1.5.0
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6188x4120
#SensorBlackTag: 512
#SensorMaximum: 16383
#Ladder: mixed
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
# ShutterSec is the NOMINAL time from the file. A mechanical shutter
# departs from it systematically and unreadably, which is what the
# paired-shutter ladder exists to sidestep.
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
#
# g1/g2 = (t1/t2) * (Mean2 - BL2) / (Mean1 - BL1), with BL from the dark set.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,ShutterGroup,File,Channel,ColorIndex,N,Mean,Std,ClipFrac
500,0.019999999552965164,,,0,0.0200000,FU4A2397.CR3,C11,2,5752500,2657.7201460234683,57.18962196334955,0
640,0.01666666753590107,,,0,0.0166667,FU4A2398.CR3,C00,0,5752500,2757.4125032594525,58.027101023301576,0
640,0.01666666753590107,,,0,0.0166667,FU4A2398.CR3,C01,1,5752500,3113.196648066058,87.16210086642424,0
640,0.01666666753590107,,,0,0.0166667,FU4A2398.CR3,C10,3,5752500,3111.2495191655803,87.59874967600693,0
640,0.01666666753590107,,,0,0.0166667,FU4A2398.CR3,C11,2,5752500,2657.416536636245,58.65719566447868,0
640,0.01666666753590107,,,0,0.0166667,FU4A2399.CR3,C00,0,5752500,2757.253047892221,57.99586123843139,0
640,0.01666666753590107,,,0,0.0166667,FU4A2399.CR3,C01,1,5752500,3112.91929317688,87.14986181596231,0
640,0.01666666753590107,,,0,0.0166667,FU4A2399.CR3,C10,3,5752500,3111.0355249022164,87.5752089455016,0
640,0.01666666753590107,,,0,0.0166667,FU4A2399.CR3,C11,2,5752500,2657.2389714037377,58.60985013800561,0
800,0.012500000186264515,,,0,0.0125000,FU4A2401.CR3,C00,0,5752500,2761.3759626249457,59.608388601981645,0
800,0.012500000186264515,,,0,0.0125000,FU4A2401.CR3,C01,1,5752500,3120.741031377662,88.85459467720278,0
800,0.012500000186264515,,,0,0.0125000,FU4A2401.CR3,C10,3,5752500,3118.719088570187,89.33194329514278,0
800,0.012500000186264515,,,0,0.0125000,FU4A2401.CR3,C11,2,5752500,2659.3943707953063,59.89824479367317,0
800,0.012500000186264515,,,0,0.0125000,FU4A2400.CR3,C00,0,5752500,2761.153739939157,59.59402753584093,0
800,0.012500000186264515,,,0,0.0125000,FU4A2400.CR3,C01,1,5752500,3120.4189354193827,88.82283465144396,0
800,0.012500000186264515,,,0,0.0125000,FU4A2400.CR3,C10,3,5752500,3118.4328389395914,89.29190354130374,0
800,0.012500000186264515,,,0,0.0125000,FU4A2400.CR3,C11,2,5752500,2659.180285962625,59.8881327560065,0
