#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: vertical
#TransformLength: 1950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/1950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 2950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
20,0.0102564,0.00103965,0.00213596,0.00101427,0.00208710,0.00105217,0.00205346,0.00104551,0.00207237,0.00224434,0.00444527,0.00212939,0.00420087,0.00220727,0.00441582,0.00217948,0.00432207,0.00162272,0.00321249,0.00165153,0.00327562,0.00167708,0.00344382,0.00178466,0.00342074,0.00562874,0.0111359,0.00568634,0.0109470,0.00577188,0.0109870,0.00601064,0.0117432,0.0201545,0.0395133,0.0194553,0.0386353,0.0203795,0.0393468,0.0211636,0.0405570,0.0702030,0.138822,0.0689325,0.131171,0.0725768,0.138913,0.0719894,0.141378,0.207603,0.396464,0.199184,0.391536,0.208082,0.400643,0.219959,0.428538,0.655965,1.24942,0.600112,1.18310,0.627738,1.18870,0.696387,1.29151,2.50087,4.86963,2.37028,4.51404,2.38416,4.53337,2.54908,5.04359
21,0.0107692,0.00101644,0.00201677,0.00103963,0.00213402,0.00105217,0.00208901,0.00103102,0.00196386,0.00227402,0.00451797,0.00211776,0.00417724,0.00221720,0.00460059,0.00222104,0.00435722,0.00163758,0.00317686,0.00162345,0.00331586,0.00169320,0.00344442,0.00176956,0.00343386,0.00569494,0.0112779,0.00584963,0.0114242,0.00584601,0.0112018,0.00595967,0.0113635,0.0203410,0.0393887,0.0195348,0.0395663,0.0205111,0.0391122,0.0209831,0.0396774,0.0692192,0.136163,0.0706436,0.138803,0.0721092,0.138395,0.0723119,0.143186,0.205201,0.399112,0.200251,0.406832,0.219824,0.413204,0.218846,0.419704,0.664775,1.26124,0.609169,1.18327,0.642630,1.21131,0.690788,1.30623,2.49341,4.94122,2.26688,4.43574,2.45692,4.64572,2.52497,4.90250
22,0.0112821,0.00102507,0.00203065,0.00103966,0.00206930,0.00104499,0.00207258,0.00105999,0.00208761,0.00220704,0.00442794,0.00214121,0.00423526,0.00221418,0.00443708,0.00221623,0.00430826,0.00165574,0.00325916,0.00159665,0.00320315,0.00167822,0.00327584,0.00173337,0.00335620,0.00562628,0.0112205,0.00572744,0.0113471,0.00578921,0.0114238,0.00605110,0.0116623,0.0202476,0.0387906,0.0202219,0.0394384,0.0209292,0.0403812,0.0210950,0.0415040,0.0674691,0.134612,0.0685693,0.136980,0.0715506,0.139025,0.0739052,0.140892,0.204494,0.405558,0.198128,0.399132,0.215477,0.412198,0.209149,0.416692,0.666436,1.31111,0.603848,1.15689,0.625894,1.20604,0.679891,1.31383,2.53845,5.01514,2.19535,4.44097,2.35246,4.43528,2.56597,4.91837
23,0.0117949,0.00102555,0.00198136,0.00102534,0.00197885,0.00105611,0.00203203,0.00108341,0.00214568,0.00212014,0.00430286,0.00219186,0.00432421,0.00218254,0.00435720,0.00221011,0.00433125,0.00164678,0.00324630,0.00161996,0.00318966,0.00169417,0.00327273,0.00174576,0.00333538,0.00582522,0.0111849,0.00572947,0.0112343,0.00580803,0.0111388,0.00602485,0.0117230,0.0198748,0.0381606,0.0198490,0.0391289,0.0207564,0.0409097,0.0213860,0.0420334,0.0674011,0.135590,0.0670697,0.132443,0.0709536,0.140386,0.0748029,0.142625,0.209705,0.419897,0.199691,0.387604,0.206170,0.408203,0.213965,0.416612,0.651181,1.25989,0.610897,1.16184,0.624846,1.19965,0.698078,1.32752,2.49785,4.82064,2.20053,4.40245,2.34231,4.52512,2.56419,4.86330
24,0.0123077,0.00101301,0.00199653,0.00101089,0.00198916,0.00106042,0.00202836,0.00108200,0.00207905,0.00210583,0.00423763,0.00214268,0.00418626,0.00219111,0.00439090,0.00225279,0.00444121,0.00163165,0.00327804,0.00169149,0.00330097,0.00171884,0.00335824,0.00174514,0.00339792,0.00600683,0.0111012,0.00559190,0.0113762,0.00583954,0.0114907,0.00589494,0.0113990,0.0195392,0.0384528,0.0202940,0.0392695,0.0203461,0.0396117,0.0206855,0.0399183,0.0680264,0.136217,0.0674779,0.130844,0.0712300,0.137395,0.0715839,0.138872,0.205697,0.408716,0.200113,0.385483,0.208816,0.404992,0.218781,0.418215,0.665863,1.24788,0.612482,1.17841,0.633531,1.23537,0.705926,1.31462,2.43268,4.81099,2.18493,4.30716,2.39297,4.62525,2.55844,4.90937
25,0.0128205,0.00103531,0.00207166,0.000996506,0.00204337,0.00104995,0.00207666,0.00103583,0.00207088,0.00214550,0.00429075,0.00215248,0.00427171,0.00224351,0.00450528,0.00230562,0.00450028,0.00160568,0.00318936,0.00167818,0.00329019,0.00171660,0.00338214,0.00169367,0.00327158,0.00584797,0.0110898,0.00571485,0.0109815,0.00582539,0.0114800,0.00597170,0.0114921,0.0199013,0.0400239,0.0203853,0.0390490,0.0200395,0.0397028,0.0196489,0.0393379,0.0686427,0.138792,0.0658134,0.127735,0.0714350,0.136738,0.0720471,0.140828,0.205800,0.402120,0.202979,0.385577,0.213341,0.401454,0.218410,0.434401,0.665321,1.26159,0.603357,1.14716,0.635207,1.24675,0.694809,1.28615,2.50521,4.98910,2.17070,4.34081,2.35520,4.59583,2.57941,5.04773
26,0.0133333,0.00100831,0.00205483,0.000982013,0.00201048,0.00107366,0.00207822,0.00102715,0.00206092,0.00216678,0.00429688,0.00214489,0.00427424,0.00217677,0.00442543,0.00231153,0.00448697,0.00160891,0.00317402,0.00166269,0.00321634,0.00166269,0.00334464,0.00175257,0.00335742,0.00575837,0.0112411,0.00569501,0.0111942,0.00567029,0.0109145,0.00579398,0.0112532,0.0201231,0.0393410,0.0193557,0.0391114,0.0204188,0.0406168,0.0207695,0.0406758,0.0680683,0.134137,0.0663348,0.128266,0.0709538,0.139771,0.0728757,0.138326,0.206363,0.401468,0.202252,0.391657,0.208446,0.390796,0.219361,0.433067,0.658649,1.25198,0.620331,1.16998,0.649824,1.25034,0.688884,1.31166,2.58842,4.99381,2.20413,4.39748,2.38908,4.57328,2.56368,5.17390
27,0.0138462,0.00104133,0.00208352,0.00103584,0.00204615,0.00102598,0.00200782,0.00105243,0.00207414,0.00220718,0.00438663,0.00207457,0.00427138,0.00217883,0.00428885,0.00225231,0.00431790,0.00163340,0.00324636,0.00165444,0.00325942,0.00167325,0.00332171,0.00173022,0.00337774,0.00572640,0.0113840,0.00570638,0.0112350,0.00556684,0.0107829,0.00586565,0.0113858,0.0201874,0.0389817,0.0193235,0.0389443,0.0203691,0.0403614,0.0207368,0.0405289,0.0677992,0.132208,0.0678555,0.134474,0.0708787,0.134262,0.0707171,0.137667,0.208558,0.401247,0.200480,0.395609,0.209641,0.394842,0.221179,0.418083,0.646543,1.25755,0.603758,1.17014,0.665257,1.24484,0.679421,1.28580,2.57022,4.96449,2.23729,4.52196,2.36719,4.51442,2.58346,5.14607
28,0.0143590,0.00105432,0.00209528,0.00104137,0.00206657,0.00100726,0.00205762,0.00105657,0.00204768,0.00221082,0.00441356,0.00207964,0.00426390,0.00219175,0.00428376,0.00227318,0.00445130,0.00168338,0.00327911,0.00161997,0.00327001,0.00166819,0.00331431,0.00172651,0.00330523,0.00563913,0.0109477,0.00569145,0.0111944,0.00559027,0.0113497,0.00595194,0.0114925,0.0201885,0.0396372,0.0200055,0.0392566,0.0205122,0.0402396,0.0207339,0.0403008,0.0671143,0.133566,0.0656470,0.132034,0.0687226,0.131403,0.0720145,0.140745,0.208223,0.411204,0.200783,0.394558,0.207111,0.391680,0.217493,0.410849,0.652109,1.27027,0.596053,1.18186,0.646837,1.24241,0.688032,1.29579,2.49845,4.79357,2.24935,4.42417,2.38156,4.61410,2.60028,4.93730
29,0.0148718,0.00104415,0.00203578,0.00102600,0.00205214,0.00104560,0.00208747,0.00103805,0.00203918,0.00228832,0.00438269,0.00208382,0.00423896,0.00219983,0.00433450,0.00227735,0.00443343,0.00169601,0.00328981,0.00166520,0.00323296,0.00170766,0.00333155,0.00172550,0.00328607,0.00559772,0.0110491,0.00556329,0.0109774,0.00567243,0.0117641,0.00601591,0.0117316,0.0201391,0.0393565,0.0198755,0.0389573,0.0202472,0.0387217,0.0209919,0.0410931,0.0677879,0.133028,0.0663567,0.129262,0.0680031,0.129354,0.0727174,0.138613,0.203312,0.402980,0.194550,0.385447,0.202131,0.392860,0.218965,0.421167,0.663638,1.26604,0.603078,1.15502,0.635087,1.21930,0.691507,1.31477,2.45401,4.84015,2.21946,4.27125,2.39580,4.68461,2.63808,4.98314
30,0.0153846,0.00103756,0.00200651,0.00106515,0.00206431,0.00104160,0.00208478,0.00104950,0.00208247,0.00222233,0.00424720,0.00214475,0.00414911,0.00219319,0.00435909,0.00226352,0.00439335,0.00171106,0.00324991,0.00164702,0.00330578,0.00173586,0.00331947,0.00171306,0.00330907,0.00567137,0.0113637,0.00548201,0.0107058,0.00574236,0.0112720,0.00580419,0.0113939,0.0196408,0.0386774,0.0199473,0.0390950,0.0203704,0.0397632,0.0205139,0.0405628,0.0688002,0.132315,0.0660451,0.129409,0.0702058,0.132475,0.0699703,0.136231,0.206211,0.391707,0.196723,0.395713,0.212382,0.417216,0.223027,0.422257,0.661481,1.25748,0.601846,1.14942,0.639185,1.22214,0.688031,1.33213,2.54391,4.95865,2.26727,4.27734,2.38464,4.62493,2.61208,5.03277
31,0.0158974,0.00103681,0.00210132,0.00103519,0.00207681,0.00104483,0.00211921,0.00111348,0.00220132,0.00212926,0.00428685,0.00216368,0.00408784,0.00219034,0.00428294,0.00220895,0.00440226,0.00166720,0.00324713,0.00163892,0.00329141,0.00174941,0.00339884,0.00171709,0.00337946,0.00566515,0.0114420,0.00555298,0.0109395,0.00574429,0.0112148,0.00590297,0.0113742,0.0206475,0.0393822,0.0197104,0.0385242,0.0200257,0.0390465,0.0204254,0.0403617,0.0695881,0.133689,0.0657113,0.130092,0.0714997,0.138548,0.0708215,0.136925,0.207959,0.400581,0.202003,0.402847,0.211893,0.411588,0.214197,0.410986,0.636399,1.26608,0.603165,1.16898,0.642659,1.26077,0.689921,1.30396,2.52996,4.86275,2.28019,4.31225,2.33976,4.49278,2.57012,4.89390
32,0.0164103,0.00103307,0.00212456,0.00103962,0.00209475,0.00103988,0.00211415,0.00107850,0.00213641,0.00213310,0.00428007,0.00212976,0.00414730,0.00222008,0.00429999,0.00224053,0.00450353,0.00165265,0.00331910,0.00166815,0.00320459,0.00167822,0.00314687,0.00169950,0.00333333,0.00558077,0.0111770,0.00549981,0.0109609,0.00577839,0.0114978,0.00597442,0.0117853,0.0199475,0.0387118,0.0198988,0.0387457,0.0203413,0.0399182,0.0209795,0.0398130,0.0698444,0.133790,0.0671346,0.131473,0.0713935,0.134512,0.0714255,0.137221,0.210316,0.415854,0.199617,0.398418,0.211045,0.400296,0.210374,0.413731,0.631796,1.26633,0.600182,1.15916,0.646808,1.25524,0.684073,1.29673,2.53658,4.86020,2.26796,4.34648,2.36411,4.53743,2.56598,4.90207
33,0.0169231,0.00103271,0.00203103,0.00102357,0.00207803,0.00100921,0.00201083,0.00104651,0.00211967,0.00219320,0.00427279,0.00215225,0.00427096,0.00218612,0.00425385,0.00218019,0.00441202,0.00164281,0.00325760,0.00160885,0.00319193,0.00168949,0.00319013,0.00165401,0.00325162,0.00552833,0.0111587,0.00548655,0.0111106,0.00586397,0.0114006,0.00588453,0.0117247,0.0203533,0.0389003,0.0199484,0.0387619,0.0207536,0.0397696,0.0209992,0.0412030,0.0703275,0.136458,0.0683770,0.136658,0.0708756,0.135184,0.0734050,0.140193,0.209133,0.414424,0.196932,0.383813,0.212200,0.403572,0.213275,0.413934,0.653677,1.25856,0.601895,1.16367,0.632859,1.25238,0.693379,1.33759,2.47993,4.86307,2.26506,4.50250,2.38581,4.57717,2.57865,4.88829
34,0.0174359,0.00102908,0.00200468,0.00103032,0.00209629,0.00103149,0.00201474,0.00106662,0.00214109,0.00219370,0.00433525,0.00210543,0.00421657,0.00221327,0.00429928,0.00214549,0.00427556,0.00169910,0.00329801,0.00163664,0.00317906,0.00170555,0.00327600,0.00168248,0.00338515,0.00567864,0.0109403,0.00569584,0.0112073,0.00595527,0.0116055,0.00606279,0.0118055,0.0199862,0.0389307,0.0199300,0.0385856,0.0202261,0.0397641,0.0207330,0.0414182,0.0705920,0.139468,0.0683545,0.132424,0.0718125,0.137539,0.0739210,0.139581,0.208249,0.396276,0.191356,0.372302,0.205713,0.393620,0.212081,0.421740,0.661550,1.26584,0.604158,1.17155,0.617136,1.19337,0.701975,1.33788,2.40601,4.91758,2.22826,4.32601,2.35133,4.54132,2.61443,5.04269
35,0.0179487,0.00103529,0.00208360,0.00104337,0.00215430,0.00103620,0.00209480,0.00103618,0.00210623,0.00216068,0.00419410,0.00211958,0.00420132,0.00223314,0.00436999,0.00223222,0.00432758,0.00170628,0.00333443,0.00166519,0.00314230,0.00168855,0.00328606,0.00171216,0.00331566,0.00570051,0.0109374,0.00571402,0.0113370,0.00606050,0.0121639,0.00617591,0.0119718,0.0201765,0.0390037,0.0202725,0.0374895,0.0191741,0.0378747,0.0211454,0.0417730,0.0698594,0.139527,0.0669034,0.132565,0.0696277,0.135382,0.0726784,0.135278,0.211576,0.404603,0.196311,0.384374,0.205487,0.403772,0.216480,0.420192,0.658423,1.29909,0.593794,1.14494,0.612051,1.16863,0.678599,1.32190,2.47467,4.93292,2.22369,4.27090,2.36022,4.56519,2.73444,5.27071
36,0.0184615,0.00104117,0.00207692,0.00102960,0.00212496,0.00102019,0.00207654,0.00105121,0.00209296,0.00213476,0.00425778,0.00212710,0.00426062,0.00225127,0.00441070,0.00223095,0.00443865,0.00165486,0.00321273,0.00162410,0.00315778,0.00172517,0.00331929,0.00175136,0.00340029,0.00571881,0.0109809,0.00573041,0.0112946,0.00592526,0.0120172,0.00620420,0.0117056,0.0200758,0.0387926,0.0204030,0.0380539,0.0202739,0.0393435,0.0211415,0.0412151,0.0672434,0.132818,0.0662512,0.131662,0.0683507,0.131653,0.0697873,0.134212,0.208475,0.401446,0.199252,0.395618,0.201466,0.396249,0.224517,0.429789,0.654440,1.29680,0.590794,1.13788,0.630385,1.22060,0.686689,1.36820,2.49310,4.99772,2.26231,4.46999,2.34497,4.52256,2.71578,5.17987
37,0.0189744,0.00105914,0.00210758,0.00102977,0.00207546,0.00104700,0.00208914,0.00104513,0.00211460,0.00219744,0.00441442,0.00213892,0.00428852,0.00222941,0.00439394,0.00226066,0.00449655,0.00166703,0.00323642,0.00166256,0.00322403,0.00171878,0.00328877,0.00173517,0.00346638,0.00569515,0.0110581,0.00578843,0.0114051,0.00594121,0.0119184,0.00608506,0.0116203,0.0197388,0.0385486,0.0204323,0.0378219,0.0208758,0.0395015,0.0213724,0.0417513,0.0669960,0.130885,0.0653535,0.131677,0.0696664,0.135321,0.0725168,0.140325,0.209543,0.412228,0.198543,0.395385,0.199820,0.390229,0.219491,0.415843,0.657947,1.29989,0.600986,1.14100,0.632598,1.21456,0.667794,1.33923,2.54618,4.99127,2.20442,4.19356,2.31074,4.41419,2.59343,5.04853
38,0.0194872,0.00106955,0.00208634,0.00101266,0.00204140,0.00106474,0.00211232,0.00108142,0.00209394,0.00222031,0.00444269,0.00215511,0.00431207,0.00219212,0.00432923,0.00227267,0.00455297,0.00164915,0.00323173,0.00163015,0.00316642,0.00173343,0.00338147,0.00173585,0.00332654,0.00577614,0.0112320,0.00562404,0.0112126,0.00587886,0.0111969,0.00611395,0.0114857,0.0197207,0.0388809,0.0198336,0.0378232,0.0208413,0.0400167,0.0213817,0.0414105,0.0694991,0.135308,0.0668457,0.130867,0.0703293,0.137451,0.0738744,0.141611,0.202493,0.402749,0.197504,0.389149,0.203450,0.389284,0.224940,0.416217,0.662862,1.29498,0.588668,1.12830,0.621607,1.18028,0.668069,1.30235,2.52906,4.92466,2.16763,4.20003,2.32052,4.55506,2.68419,5.11262
39,0.0200000,0.00105638,0.00205705,0.00102889,0.00206175,0.00107721,0.00214829,0.00105169,0.00206601,0.00224864,0.00426585,0.00214424,0.00425616,0.00216085,0.00431723,0.00218298,0.00438237,0.00166828,0.00331821,0.00162048,0.00317908,0.00176406,0.00340561,0.00170327,0.00322377,0.00571434,0.0112582,0.00552181,0.0110205,0.00587280,0.0114539,0.00608566,0.0115716,0.0201531,0.0398602,0.0201225,0.0390962,0.0202909,0.0413604,0.0208386,0.0404522,0.0684598,0.132639,0.0670430,0.132027,0.0710134,0.135767,0.0734077,0.141554,0.198690,0.394645,0.200642,0.374378,0.206941,0.397189,0.230282,0.420202,0.651234,1.27458,0.600280,1.15844,0.628319,1.15599,0.684389,1.30031,2.54105,4.89702,2.18501,4.36709,2.37672,4.68694,2.65473,4.95116
40,0.0205128,0.00104968,0.00208260,0.00101556,0.00206634,0.00103167,0.00208229,0.00104913,0.00213297,0.00217486,0.00422075,0.00217037,0.00421225,0.00224233,0.00440640,0.00217531,0.00424478,0.00167033,0.00332351,0.00166086,0.00329313,0.00172554,0.00336364,0.00169854,0.00326178,0.00576823,0.0113977,0.00562430,0.0112743,0.00583388,0.0113470,0.00594085,0.0114934,0.0199357,0.0396647,0.0198205,0.0387530,0.0206269,0.0411111,0.0206698,0.0398928,0.0675004,0.133987,0.0664915,0.128963,0.0708114,0.136414,0.0728041,0.140251,0.204854,0.409636,0.192203,0.375327,0.203904,0.397899,0.219730,0.425199,0.663185,1.29560,0.623645,1.19251,0.628852,1.18396,0.681178,1.28744,2.48006,4.76344,2.23129,4.38625,2.38804,4.56440,2.69306,5.08493
41,0.0210256,0.00103529,0.00206855,0.00102236,0.00208286,0.00103219,0.00201332,0.00108378,0.00220255,0.00211152,0.00429638,0.00212627,0.00421573,0.00216297,0.00429828,0.00224717,0.00432546,0.00169752,0.00327500,0.00169806,0.00329031,0.00175379,0.00342439,0.00174585,0.00341514,0.00584033,0.0116157,0.00574462,0.0114769,0.00579456,0.0113987,0.00589986,0.0117660,0.0191331,0.0382919,0.0205126,0.0392284,0.0214306,0.0401600,0.0201740,0.0394322,0.0676860,0.130812,0.0676722,0.130527,0.0695454,0.135236,0.0712428,0.137779,0.209506,0.412490,0.194046,0.395646,0.207667,0.399001,0.214584,0.418944,0.662473,1.27560,0.620675,1.20565,0.622569,1.18343,0.691629,1.31126,2.47766,4.79992,2.20265,4.36085,2.33296,4.47579,2.61436,4.92208
42,0.0215385,0.00101864,0.00201822,0.00103915,0.00203642,0.00108557,0.00207786,0.00108633,0.00214065,0.00206814,0.00430987,0.00218875,0.00426745,0.00213639,0.00422437,0.00222232,0.00435914,0.00170133,0.00332712,0.00166054,0.00324210,0.00174556,0.00341663,0.00175928,0.00348945,0.00581080,0.0116175,0.00563128,0.0113570,0.00578115,0.0114726,0.00613903,0.0121322,0.0191809,0.0381426,0.0200475,0.0388938,0.0212638,0.0411179,0.0204946,0.0397534,0.0680360,0.131671,0.0692325,0.133442,0.0704620,0.135735,0.0696229,0.134558,0.204866,0.404973,0.204149,0.401445,0.208324,0.407201,0.211952,0.429205,0.660344,1.29459,0.614540,1.21145,0.626468,1.19385,0.703002,1.33036,2.52366,4.87598,2.25316,4.34490,2.35654,4.63939,2.64707,4.90926
43,0.0220513,0.00102898,0.00204463,0.00105143,0.00207641,0.00104709,0.00205172,0.00107334,0.00215266,0.00208980,0.00427218,0.00218367,0.00436223,0.00222648,0.00429360,0.00223764,0.00443064,0.00169402,0.00325421,0.00163837,0.00325874,0.00164989,0.00320477,0.00173651,0.00343175,0.00566543,0.0113034,0.00568356,0.0110646,0.00595556,0.0114608,0.00591570,0.0117676,0.0194257,0.0383865,0.0192924,0.0379868,0.0210328,0.0403658,0.0205893,0.0402971,0.0679360,0.136406,0.0691576,0.133079,0.0695014,0.134806,0.0715623,0.138575,0.202571,0.401873,0.200622,0.398143,0.205676,0.398176,0.215823,0.418220,0.653958,1.28578,0.601584,1.19147,0.650192,1.22594,0.685162,1.33941,2.51697,4.73256,2.29179,4.44755,2.39206,4.65734,2.69381,4.96111
44,0.0225641,0.000995574,0.00203822,0.00102385,0.00208427,0.00101754,0.00205598,0.00106672,0.00214215,0.00221816,0.00443933,0.00218449,0.00432817,0.00222096,0.00431961,0.00222627,0.00448021,0.00171842,0.00326764,0.00164460,0.00327110,0.00166942,0.00322753,0.00171014,0.00335851,0.00563854,0.0112558,0.00571327,0.0109436,0.00584067,0.0111294,0.00599312,0.0116908,0.0198604,0.0382054,0.0194103,0.0388075,0.0211512,0.0389772,0.0209773,0.0419638,0.0714966,0.141958,0.0696095,0.132164,0.0703920,0.135558,0.0732808,0.143569,0.204553,0.404654,0.199749,0.395707,0.210946,0.400559,0.216905,0.424767,0.642546,1.23861,0.600657,1.19603,0.641903,1.20649,0.697380,1.33139,2.54175,4.91545,2.23349,4.34443,2.37739,4.55049,2.62595,4.93676
45,0.0230769,0.00100637,0.00206118,0.00101714,0.00208694,0.00105837,0.00208006,0.00106161,0.00211921,0.00220793,0.00438787,0.00213995,0.00422221,0.00220025,0.00434614,0.00229084,0.00433812,0.00170238,0.00325336,0.00161145,0.00327114,0.00173718,0.00323273,0.00170431,0.00334247,0.00560208,0.0110498,0.00562069,0.0109152,0.00586039,0.0111320,0.00604455,0.0118904,0.0203682,0.0388234,0.0197506,0.0386578,0.0204151,0.0389154,0.0208472,0.0423656,0.0703406,0.136249,0.0682432,0.134589,0.0692292,0.134018,0.0722276,0.139103,0.208973,0.409464,0.205024,0.399767,0.207658,0.405452,0.215050,0.434524,0.655848,1.23469,0.606924,1.15934,0.627325,1.19126,0.694903,1.31054,2.44320,4.93651,2.30758,4.40099,2.38309,4.52622,2.58956,5.02872
46,0.0235897,0.00102331,0.00208362,0.00102714,0.00205396,0.00103989,0.00207730,0.00104841,0.00203655,0.00212783,0.00432129,0.00213658,0.00427119,0.00217133,0.00442334,0.00219773,0.00443070,0.00174596,0.00329337,0.00154415,0.00310171,0.00172250,0.00332080,0.00171898,0.00336396,0.00548307,0.0113416,0.00568409,0.0109793,0.00596913,0.0112445,0.00611481,0.0117531,0.0200293,0.0395545,0.0194119,0.0376735,0.0205851,0.0393375,0.0208043,0.0406909,0.0676570,0.132435,0.0667837,0.132816,0.0685627,0.135957,0.0695189,0.134780,0.209475,0.404362,0.206568,0.413251,0.208698,0.407730,0.215110,0.420558,0.652863,1.23507,0.601000,1.15463,0.625816,1.18389,0.699806,1.30862,2.48307,4.81325,2.30560,4.42971,2.37544,4.48743,2.61788,5.03384
47,0.0241026,0.00103523,0.00206779,0.00102470,0.00197191,0.00104988,0.00215940,0.00107519,0.00206500,0.00214254,0.00440958,0.00211200,0.00433151,0.00221438,0.00444714,0.00220801,0.00454712,0.00170400,0.00331450,0.00160708,0.00325356,0.00178574,0.00339519,0.00171444,0.00337745,0.00547352,0.0113025,0.00576497,0.0110095,0.00585165,0.0112928,0.00598702,0.0115874,0.0193189,0.0381285,0.0203153,0.0402252,0.0202973,0.0389995,0.0208953,0.0403123,0.0686696,0.137203,0.0644792,0.128996,0.0683859,0.131879,0.0724542,0.136619,0.211669,0.408184,0.207279,0.405573,0.210666,0.406061,0.219155,0.420348,0.631593,1.25732,0.605633,1.18229,0.619253,1.17231,0.711920,1.37808,2.46533,4.77917,2.21047,4.39843,2.38328,4.43962,2.61606,4.91120
48,0.0246154,0.00101413,0.00199286,0.00101462,0.00203979,0.00105069,0.00214124,0.00104997,0.00208248,0.00211086,0.00436432,0.00210343,0.00423995,0.00219553,0.00432768,0.00224146,0.00440622,0.00162782,0.00329251,0.00167978,0.00335569,0.00172186,0.00331700,0.00170829,0.00339217,0.00554945,0.0113943,0.00558190,0.0109997,0.00572685,0.0109932,0.00590039,0.0117819,0.0200816,0.0388265,0.0204694,0.0415413,0.0206772,0.0397952,0.0205798,0.0398428,0.0706896,0.138194,0.0665328,0.131598,0.0694603,0.136383,0.0755021,0.144361,0.213559,0.420011,0.203459,0.388397,0.211360,0.402924,0.222992,0.418753,0.642881,1.28232,0.604724,1.20036,0.623112,1.19509,0.697736,1.35449,2.45683,4.77144,2.16015,4.25344,2.32534,4.45592,2.62078,4.92992
