#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: horizontal
#TransformLength: 2950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/2950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 1950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
290,0.0983051,0.000678380,0.00137866,0.000709729,0.00136749,0.000720374,0.00136584,0.000682552,0.00138603,0.00138648,0.00274158,0.00139070,0.00273686,0.00144753,0.00282542,0.00148552,0.00285960,0.00109493,0.00214489,0.00105601,0.00213800,0.00109882,0.00214303,0.00117147,0.00224194,0.00389048,0.00726969,0.00378046,0.00748510,0.00380904,0.00718912,0.00417574,0.00793662,0.0130936,0.0242785,0.0132149,0.0258533,0.0135843,0.0260728,0.0144047,0.0273789,0.0454354,0.0907527,0.0448944,0.0857477,0.0469154,0.0884524,0.0467659,0.0906666,0.141608,0.266625,0.134064,0.255896,0.135319,0.263085,0.146489,0.288393,0.444361,0.860458,0.391246,0.780057,0.401758,0.815165,0.464643,0.914867,1.62498,3.18563,1.48229,2.87680,1.55791,2.94739,1.70068,3.26311
291,0.0986441,0.000650537,0.00134359,0.000679881,0.00137785,0.000700574,0.00136541,0.000668255,0.00136122,0.00144961,0.00285841,0.00138363,0.00272354,0.00142147,0.00274277,0.00150214,0.00291074,0.00112358,0.00221852,0.00105043,0.00210809,0.00109306,0.00212175,0.00116115,0.00216852,0.00380835,0.00729232,0.00380343,0.00706302,0.00368703,0.00723359,0.00398818,0.00789701,0.0129197,0.0245069,0.0126160,0.0255370,0.0131612,0.0256249,0.0142849,0.0278046,0.0454332,0.0896949,0.0433954,0.0862423,0.0465492,0.0896173,0.0462882,0.0918585,0.139884,0.263437,0.129973,0.252341,0.136335,0.261417,0.146777,0.279170,0.455701,0.863186,0.401434,0.779603,0.424632,0.827013,0.458688,0.893358,1.60779,3.13276,1.49330,2.90665,1.54046,2.94582,1.71722,3.19145
292,0.0989831,0.000671738,0.00133274,0.000685152,0.00137233,0.000690414,0.00137250,0.000684450,0.00136513,0.00141120,0.00280856,0.00141645,0.00278798,0.00142872,0.00282894,0.00150852,0.00300835,0.00113408,0.00229858,0.00104055,0.00206808,0.00112879,0.00218565,0.00112078,0.00215441,0.00372451,0.00744089,0.00378968,0.00710094,0.00376627,0.00738046,0.00394900,0.00769231,0.0133227,0.0246900,0.0129525,0.0259482,0.0137360,0.0264127,0.0139118,0.0267644,0.0473156,0.0896885,0.0434847,0.0879209,0.0469631,0.0902957,0.0459032,0.0946326,0.136866,0.266506,0.136811,0.268274,0.136797,0.258885,0.145679,0.271615,0.437325,0.847272,0.423164,0.785059,0.419390,0.794329,0.467429,0.912020,1.65205,3.20339,1.50791,2.89206,1.54179,3.05536,1.74568,3.37083
293,0.0993220,0.000669060,0.00132697,0.000689468,0.00134365,0.000701344,0.00140790,0.000725447,0.00142862,0.00139733,0.00285131,0.00149428,0.00291387,0.00146145,0.00289822,0.00148059,0.00293828,0.00112172,0.00227803,0.00109539,0.00214757,0.00117704,0.00223645,0.00112959,0.00219091,0.00364027,0.00732017,0.00367966,0.00687184,0.00383787,0.00752947,0.00402819,0.00761992,0.0132744,0.0256585,0.0134238,0.0262995,0.0137903,0.0261696,0.0141518,0.0264242,0.0442973,0.0857980,0.0436604,0.0866476,0.0466665,0.0918272,0.0464189,0.0909443,0.136867,0.273503,0.133763,0.261255,0.134896,0.255572,0.148913,0.284440,0.435581,0.847765,0.403133,0.787974,0.422582,0.796820,0.462633,0.900021,1.66038,3.30110,1.51536,2.86817,1.62680,3.05559,1.71236,3.29475
294,0.0996610,0.000649594,0.00133140,0.000668866,0.00134894,0.000708313,0.00139728,0.000728720,0.00143830,0.00137936,0.00282208,0.00148501,0.00300333,0.00145534,0.00288847,0.00145137,0.00277768,0.00112472,0.00222877,0.00110384,0.00213067,0.00116205,0.00216639,0.00115936,0.00216287,0.00367030,0.00741434,0.00343806,0.00682114,0.00376600,0.00732427,0.00402741,0.00758678,0.0134178,0.0254261,0.0129476,0.0248833,0.0135280,0.0254599,0.0138838,0.0260753,0.0439662,0.0863072,0.0433708,0.0844539,0.0473752,0.0912145,0.0464745,0.0898278,0.135382,0.266941,0.132729,0.259023,0.130787,0.246943,0.146163,0.280550,0.430103,0.854798,0.396623,0.789924,0.420896,0.782768,0.458361,0.871011,1.62981,3.21773,1.49308,2.86970,1.61708,3.02651,1.72127,3.27158
295,0.100000,0.000653474,0.00130155,0.000646981,0.00132801,0.000708241,0.00135792,0.000689333,0.00139778,0.00138533,0.00282168,0.00144405,0.00299693,0.00141190,0.00280014,0.00142931,0.00280093,0.00112885,0.00220349,0.00108389,0.00207639,0.00112460,0.00219647,0.00116444,0.00220578,0.00370677,0.00758071,0.00352133,0.00722002,0.00376636,0.00736283,0.00393968,0.00740240,0.0131433,0.0252569,0.0129443,0.0243796,0.0139480,0.0269156,0.0139090,0.0273448,0.0462425,0.0881960,0.0423039,0.0838552,0.0478378,0.0923100,0.0467931,0.0911387,0.139778,0.268741,0.133007,0.251517,0.134269,0.262469,0.146645,0.274767,0.430500,0.853289,0.404758,0.777978,0.417780,0.793115,0.465809,0.886871,1.69910,3.23522,1.47308,2.73852,1.56223,3.01834,1.73623,3.36097
296,0.100339,0.000670319,0.00133742,0.000644220,0.00133226,0.000685999,0.00134669,0.000709989,0.00141012,0.00138827,0.00283589,0.00143426,0.00284670,0.00136613,0.00273579,0.00142994,0.00289347,0.00112994,0.00222684,0.00107319,0.00207872,0.00112357,0.00219782,0.00115961,0.00222219,0.00371842,0.00733030,0.00359806,0.00739558,0.00366255,0.00732510,0.00387537,0.00765752,0.0127511,0.0246289,0.0132903,0.0250127,0.0142970,0.0275316,0.0142048,0.0270646,0.0467659,0.0892513,0.0438836,0.0865806,0.0473203,0.0900077,0.0470235,0.0889849,0.143103,0.279652,0.131771,0.253889,0.138268,0.272293,0.141990,0.283584,0.448874,0.869648,0.397120,0.779434,0.424785,0.797841,0.448383,0.876537,1.72852,3.22440,1.52419,2.79161,1.54456,3.00144,1.71302,3.35321
297,0.100678,0.000670874,0.00135806,0.000660587,0.00136791,0.000672186,0.00137291,0.000701398,0.00140863,0.00144006,0.00281255,0.00144816,0.00292381,0.00137958,0.00285954,0.00145551,0.00299267,0.00109876,0.00222617,0.00103573,0.00202679,0.00114786,0.00229575,0.00112231,0.00216593,0.00375434,0.00740647,0.00364755,0.00727800,0.00375794,0.00736137,0.00382725,0.00769631,0.0129601,0.0252246,0.0135937,0.0260706,0.0140168,0.0265957,0.0143696,0.0270304,0.0456467,0.0883937,0.0459592,0.0892461,0.0481689,0.0918827,0.0466292,0.0908770,0.137584,0.271437,0.136866,0.262217,0.137855,0.263359,0.142472,0.280643,0.442576,0.857359,0.392890,0.761013,0.422022,0.791834,0.445274,0.849248,1.63717,3.07489,1.48304,2.77374,1.55934,2.90964,1.74372,3.24605
298,0.101017,0.000661895,0.00135818,0.000681737,0.00137384,0.000684113,0.00141133,0.000705954,0.00137159,0.00145980,0.00278701,0.00143724,0.00287780,0.00146778,0.00287728,0.00145193,0.00290957,0.00108896,0.00223834,0.00103720,0.00205708,0.00112988,0.00224966,0.00113872,0.00217791,0.00371730,0.00740433,0.00369217,0.00716242,0.00384542,0.00734099,0.00388766,0.00744519,0.0132595,0.0255267,0.0129958,0.0260723,0.0134176,0.0266807,0.0141228,0.0274108,0.0445895,0.0906686,0.0454023,0.0884103,0.0460487,0.0913729,0.0470631,0.0928952,0.138228,0.271637,0.136082,0.254690,0.136474,0.263801,0.137739,0.272531,0.445080,0.857380,0.382088,0.750544,0.423572,0.804131,0.431931,0.821046,1.64317,3.17518,1.44377,2.90316,1.55980,2.93494,1.79657,3.30087
299,0.101356,0.000676518,0.00136138,0.000670116,0.00132862,0.000686292,0.00142406,0.000688658,0.00134980,0.00144071,0.00281764,0.00144571,0.00287679,0.00144349,0.00287363,0.00148263,0.00295670,0.00112482,0.00220292,0.00106386,0.00206612,0.00111804,0.00221274,0.00112081,0.00222703,0.00360118,0.00722898,0.00369285,0.00710789,0.00384998,0.00733642,0.00387278,0.00755175,0.0132725,0.0255404,0.0128572,0.0247381,0.0134260,0.0262770,0.0145423,0.0270162,0.0446324,0.0886850,0.0442401,0.0880457,0.0465635,0.0911005,0.0497769,0.0912866,0.138552,0.262845,0.133961,0.260181,0.134098,0.271804,0.131077,0.261715,0.438279,0.855535,0.403555,0.751298,0.429709,0.818621,0.447684,0.873513,1.64677,3.14202,1.42306,2.89388,1.60895,2.97057,1.75925,3.37863
300,0.101695,0.000688716,0.00138129,0.000679455,0.00133880,0.000713103,0.00141883,0.000689627,0.00134027,0.00143365,0.00290440,0.00142622,0.00291311,0.00147149,0.00286422,0.00144906,0.00291585,0.00110520,0.00219243,0.00107405,0.00211270,0.00106870,0.00207966,0.00114828,0.00231163,0.00368357,0.00712097,0.00367778,0.00708477,0.00374550,0.00739042,0.00390368,0.00740974,0.0137542,0.0259462,0.0130725,0.0253176,0.0135678,0.0259590,0.0147985,0.0272555,0.0461179,0.0898742,0.0435339,0.0862636,0.0467161,0.0919493,0.0494414,0.0917769,0.139713,0.273698,0.131750,0.263574,0.132993,0.268827,0.137753,0.271431,0.419588,0.850244,0.407890,0.761150,0.434449,0.810756,0.445343,0.886953,1.68843,3.20658,1.44984,2.92600,1.57806,2.89095,1.75143,3.37629
301,0.102034,0.000676798,0.00136884,0.000690556,0.00135349,0.000746912,0.00146989,0.000687096,0.00136319,0.00144611,0.00284657,0.00140598,0.00281933,0.00147276,0.00281514,0.00145178,0.00282683,0.00109820,0.00217160,0.00107618,0.00216340,0.00107294,0.00208075,0.00114159,0.00220110,0.00377448,0.00717272,0.00368417,0.00715244,0.00377647,0.00722245,0.00395637,0.00757889,0.0129303,0.0264615,0.0125856,0.0250460,0.0131767,0.0261018,0.0139823,0.0264680,0.0462795,0.0900104,0.0437930,0.0862769,0.0457638,0.0897560,0.0505306,0.0938686,0.141846,0.274399,0.133223,0.258521,0.137694,0.276126,0.140379,0.277245,0.424635,0.856026,0.393527,0.747349,0.420637,0.775295,0.425054,0.845389,1.63149,3.27350,1.42093,2.82161,1.55670,2.86961,1.68207,3.31682
302,0.102373,0.000681739,0.00131804,0.000689148,0.00135035,0.000705671,0.00141624,0.000681659,0.00133541,0.00143277,0.00291787,0.00142430,0.00271167,0.00148015,0.00288781,0.00149253,0.00287173,0.00108189,0.00219415,0.00105274,0.00215870,0.00113031,0.00213887,0.00111303,0.00214337,0.00378326,0.00747913,0.00364170,0.00716630,0.00383004,0.00745737,0.00392839,0.00758117,0.0128762,0.0256217,0.0128295,0.0252258,0.0132344,0.0254564,0.0135394,0.0258893,0.0447992,0.0913354,0.0437899,0.0857064,0.0448975,0.0879242,0.0494746,0.0931294,0.137808,0.263206,0.130415,0.250433,0.134110,0.271056,0.141469,0.266674,0.421725,0.833282,0.404416,0.749259,0.407484,0.779857,0.437745,0.878015,1.66980,3.28640,1.46482,2.85644,1.50458,2.86688,1.60945,3.24272
303,0.102712,0.000681383,0.00132245,0.000676675,0.00135788,0.000689351,0.00139511,0.000687221,0.00135346,0.00140328,0.00278598,0.00142878,0.00285869,0.00149745,0.00286348,0.00152529,0.00293649,0.00107319,0.00226804,0.00107207,0.00219433,0.00114356,0.00217244,0.00113991,0.00216940,0.00372582,0.00734844,0.00356890,0.00716343,0.00388432,0.00740389,0.00392328,0.00771759,0.0128857,0.0254719,0.0130552,0.0257014,0.0127997,0.0250602,0.0133968,0.0263988,0.0427075,0.0897509,0.0457324,0.0879920,0.0449270,0.0908522,0.0478475,0.0907503,0.135634,0.257712,0.128621,0.252928,0.131772,0.264465,0.147657,0.281118,0.432870,0.871962,0.403581,0.774473,0.405937,0.776139,0.458947,0.906761,1.70443,3.34943,1.48563,2.92324,1.52571,2.98666,1.73841,3.37646
304,0.103051,0.000655175,0.00131070,0.000687468,0.00133619,0.000695413,0.00139112,0.000670070,0.00135734,0.00140007,0.00277236,0.00144464,0.00290357,0.00144369,0.00279256,0.00150777,0.00293973,0.00104919,0.00211782,0.00104853,0.00212676,0.00110496,0.00224009,0.00113835,0.00220158,0.00368208,0.00749887,0.00370248,0.00718045,0.00384759,0.00743665,0.00387277,0.00752974,0.0131688,0.0251707,0.0127646,0.0256402,0.0133304,0.0256774,0.0134661,0.0273450,0.0436318,0.0868756,0.0435461,0.0868870,0.0474706,0.0895645,0.0483062,0.0936774,0.134691,0.271028,0.128820,0.259416,0.135473,0.262540,0.148743,0.283426,0.441453,0.865989,0.389718,0.761876,0.395182,0.770220,0.468374,0.913889,1.64952,3.13358,1.47093,2.91201,1.56481,3.04076,1.76622,3.37236
305,0.103390,0.000687114,0.00139847,0.000673534,0.00131259,0.000698291,0.00134437,0.000677232,0.00135495,0.00142419,0.00282778,0.00143062,0.00282066,0.00143319,0.00280774,0.00146672,0.00288145,0.00110312,0.00213284,0.00104605,0.00209729,0.00110700,0.00222556,0.00114545,0.00219586,0.00384465,0.00775791,0.00376685,0.00722057,0.00376948,0.00742287,0.00387498,0.00756455,0.0134913,0.0258985,0.0129005,0.0256332,0.0133484,0.0255115,0.0136543,0.0260220,0.0465650,0.0856930,0.0438492,0.0865645,0.0466335,0.0882576,0.0475298,0.0897889,0.136772,0.276237,0.127057,0.261037,0.134871,0.271372,0.147498,0.272840,0.430107,0.839008,0.377756,0.750353,0.397189,0.801174,0.462652,0.890463,1.65448,3.13386,1.45438,2.97205,1.54855,3.08697,1.68439,3.29342
306,0.103729,0.000687977,0.00139377,0.000661686,0.00134602,0.000710536,0.00134241,0.000690997,0.00132092,0.00145020,0.00291936,0.00135885,0.00268989,0.00146095,0.00286027,0.00145862,0.00293694,0.00111190,0.00215744,0.00104803,0.00206272,0.00111887,0.00219159,0.00114545,0.00223309,0.00384989,0.00766480,0.00369610,0.00718593,0.00369207,0.00763842,0.00402898,0.00778091,0.0135841,0.0263995,0.0129426,0.0249506,0.0132293,0.0257230,0.0136928,0.0262921,0.0467171,0.0893976,0.0447006,0.0873638,0.0455781,0.0859275,0.0473582,0.0917259,0.132561,0.258421,0.131349,0.260244,0.136816,0.277676,0.147330,0.273875,0.429989,0.850181,0.389195,0.762371,0.415821,0.819672,0.451728,0.877910,1.63827,3.20422,1.42868,2.97814,1.59815,3.12703,1.69290,3.43669
307,0.104068,0.000662753,0.00137171,0.000674989,0.00137047,0.000708318,0.00136544,0.000713661,0.00135927,0.00145780,0.00290614,0.00141542,0.00273703,0.00144482,0.00281705,0.00145627,0.00295949,0.00106404,0.00210853,0.00102077,0.00204001,0.00112234,0.00221129,0.00113882,0.00223534,0.00386349,0.00751593,0.00364585,0.00745254,0.00385548,0.00762310,0.00389252,0.00769671,0.0133766,0.0256694,0.0132188,0.0253296,0.0135228,0.0259756,0.0132653,0.0268305,0.0443091,0.0863457,0.0436106,0.0859238,0.0459330,0.0876717,0.0497811,0.0954755,0.134859,0.261445,0.133611,0.265080,0.138189,0.278439,0.151557,0.277723,0.439139,0.851022,0.393787,0.759652,0.427295,0.828059,0.448949,0.879842,1.64871,3.27162,1.40479,2.86548,1.60775,3.09445,1.71863,3.28738
308,0.104407,0.000677465,0.00138375,0.000695890,0.00135029,0.000683414,0.00134655,0.000689278,0.00134109,0.00139559,0.00280712,0.00142848,0.00283345,0.00144992,0.00282157,0.00146638,0.00296312,0.00107348,0.00210423,0.00104166,0.00208335,0.00114008,0.00228838,0.00115351,0.00219930,0.00381893,0.00750765,0.00363906,0.00733215,0.00390766,0.00763230,0.00378003,0.00771531,0.0136587,0.0258393,0.0130914,0.0256446,0.0139354,0.0263344,0.0134669,0.0266030,0.0441650,0.0858851,0.0431144,0.0865807,0.0471216,0.0893460,0.0478184,0.0921744,0.140670,0.272491,0.133427,0.260783,0.135274,0.268286,0.152173,0.285477,0.432297,0.841128,0.377190,0.712639,0.422325,0.795484,0.442802,0.849907,1.62688,3.18145,1.48389,2.90823,1.55475,3.01634,1.74249,3.30598
309,0.104746,0.000666753,0.00136321,0.000680516,0.00139165,0.000674796,0.00133048,0.000691938,0.00136625,0.00140787,0.00284035,0.00138601,0.00282556,0.00149488,0.00286024,0.00147923,0.00290571,0.00108198,0.00209742,0.00106079,0.00212081,0.00114058,0.00218097,0.00113260,0.00213389,0.00379887,0.00727953,0.00367035,0.00732442,0.00381092,0.00740528,0.00376887,0.00749676,0.0131776,0.0255753,0.0128852,0.0263496,0.0137230,0.0261359,0.0140424,0.0266261,0.0449081,0.0902872,0.0443535,0.0874158,0.0455715,0.0890264,0.0461767,0.0912183,0.140836,0.270569,0.132291,0.263695,0.129887,0.258887,0.145734,0.286489,0.428915,0.829576,0.376219,0.721190,0.406403,0.768113,0.464072,0.862915,1.64362,3.25365,1.50598,2.94281,1.58452,2.97322,1.69427,3.19606
310,0.105085,0.000677222,0.00135351,0.000671809,0.00141004,0.000670155,0.00134867,0.000675494,0.00135592,0.00142015,0.00284354,0.00142283,0.00290669,0.00146602,0.00283873,0.00147381,0.00292582,0.00107104,0.00211147,0.00106622,0.00207962,0.00111176,0.00212649,0.00113484,0.00217518,0.00364595,0.00709882,0.00368648,0.00704356,0.00381351,0.00744437,0.00377474,0.00742993,0.0132145,0.0263890,0.0126791,0.0264244,0.0134063,0.0257849,0.0142825,0.0274320,0.0452619,0.0892621,0.0437727,0.0886146,0.0462384,0.0896433,0.0469218,0.0911762,0.137945,0.274984,0.130635,0.263327,0.139167,0.264364,0.146713,0.276781,0.440928,0.849246,0.387062,0.742486,0.409395,0.777842,0.459825,0.897850,1.64451,3.20241,1.52668,2.97155,1.58558,3.10406,1.70486,3.22952
311,0.105424,0.000676290,0.00137223,0.000673666,0.00133043,0.000698456,0.00135685,0.000670082,0.00137346,0.00137172,0.00274847,0.00146245,0.00282291,0.00144407,0.00300094,0.00141466,0.00291719,0.00107619,0.00208768,0.00105130,0.00209340,0.00111025,0.00208222,0.00114301,0.00224471,0.00370314,0.00746952,0.00370080,0.00691778,0.00384029,0.00733946,0.00376188,0.00773340,0.0131138,0.0265798,0.0132353,0.0266376,0.0134567,0.0259006,0.0140633,0.0262839,0.0458071,0.0874319,0.0439598,0.0871468,0.0451259,0.0883430,0.0474447,0.0936323,0.142041,0.274647,0.131316,0.267640,0.138654,0.264679,0.142409,0.282529,0.447280,0.876540,0.400290,0.761001,0.413662,0.787537,0.436984,0.864963,1.63929,3.21999,1.51508,2.87411,1.49516,3.02778,1.73881,3.33470
312,0.105763,0.000681185,0.00134219,0.000676432,0.00135879,0.000724942,0.00142466,0.000685014,0.00135344,0.00145993,0.00290268,0.00143536,0.00274814,0.00145012,0.00292836,0.00145863,0.00290310,0.00112218,0.00213488,0.00106166,0.00215676,0.00106880,0.00204128,0.00120235,0.00225130,0.00374445,0.00737106,0.00373509,0.00708976,0.00393391,0.00720880,0.00389714,0.00786168,0.0128837,0.0254730,0.0127570,0.0247428,0.0132132,0.0257304,0.0138965,0.0258997,0.0462292,0.0907713,0.0432035,0.0856324,0.0446406,0.0845462,0.0493781,0.0943058,0.136906,0.264313,0.128795,0.258229,0.136224,0.263785,0.144705,0.292364,0.436047,0.840961,0.405043,0.773934,0.417034,0.811468,0.440069,0.852386,1.64527,3.16396,1.47733,2.85088,1.49364,2.94269,1.64108,3.38211
313,0.106102,0.000649369,0.00134395,0.000667460,0.00140677,0.000715060,0.00140878,0.000674303,0.00137122,0.00146663,0.00286037,0.00143885,0.00282309,0.00143141,0.00278003,0.00149499,0.00283792,0.00110450,0.00215675,0.00106743,0.00226588,0.00107661,0.00211845,0.00117169,0.00222536,0.00375484,0.00744594,0.00366474,0.00731560,0.00380887,0.00739690,0.00395839,0.00782723,0.0132350,0.0254899,0.0129789,0.0247817,0.0138156,0.0267919,0.0141652,0.0263265,0.0474872,0.0934928,0.0427853,0.0846392,0.0464933,0.0874676,0.0482353,0.0926659,0.138072,0.260442,0.130171,0.257593,0.134447,0.260243,0.144907,0.274951,0.420772,0.848505,0.403519,0.781664,0.423940,0.821183,0.455182,0.864732,1.60822,3.11898,1.47051,2.91046,1.50664,2.87756,1.72193,3.29997
314,0.106441,0.000660449,0.00137593,0.000659930,0.00135387,0.000669795,0.00139689,0.000692817,0.00140442,0.00140295,0.00280525,0.00142445,0.00283276,0.00147048,0.00272822,0.00148126,0.00299970,0.00108984,0.00222997,0.00112113,0.00220740,0.00113361,0.00221875,0.00116717,0.00225300,0.00381973,0.00759519,0.00353115,0.00707406,0.00386748,0.00733021,0.00393452,0.00779092,0.0135126,0.0257982,0.0130220,0.0250361,0.0131551,0.0255101,0.0138736,0.0265539,0.0481377,0.0940469,0.0441391,0.0862785,0.0457427,0.0888780,0.0454270,0.0906297,0.139051,0.265504,0.126208,0.249628,0.135655,0.252964,0.144857,0.273868,0.432851,0.876325,0.401198,0.804432,0.420481,0.818346,0.444106,0.860380,1.59302,3.16552,1.45366,2.87723,1.47102,2.85746,1.78072,3.26265
315,0.106780,0.000675749,0.00132976,0.000645340,0.00132027,0.000700625,0.00144960,0.000686796,0.00135448,0.00139931,0.00277269,0.00139765,0.00268105,0.00144224,0.00279902,0.00146865,0.00291696,0.00109187,0.00218954,0.00110582,0.00217177,0.00113087,0.00225918,0.00116185,0.00223470,0.00358886,0.00725990,0.00362872,0.00714322,0.00391073,0.00734329,0.00384483,0.00742452,0.0133300,0.0260203,0.0130038,0.0253937,0.0129391,0.0251992,0.0138891,0.0267460,0.0462026,0.0937418,0.0440145,0.0885488,0.0460708,0.0869160,0.0468109,0.0921144,0.137033,0.266772,0.126845,0.248363,0.136901,0.257130,0.151242,0.288443,0.436497,0.872464,0.404953,0.792835,0.405863,0.817932,0.438460,0.856112,1.57780,3.12547,1.48116,2.85535,1.46886,2.85674,1.75718,3.39618
316,0.107119,0.000696651,0.00132511,0.000653890,0.00130632,0.000693863,0.00138273,0.000680516,0.00132959,0.00142662,0.00280395,0.00141149,0.00278188,0.00143265,0.00288539,0.00145577,0.00282529,0.00108483,0.00215902,0.00112922,0.00227934,0.00107793,0.00214725,0.00115475,0.00225900,0.00351497,0.00709889,0.00375147,0.00723380,0.00393357,0.00743688,0.00378974,0.00754415,0.0136336,0.0265935,0.0127671,0.0250578,0.0131734,0.0251772,0.0137636,0.0268209,0.0455555,0.0902096,0.0439766,0.0869518,0.0463010,0.0878100,0.0460719,0.0900063,0.135596,0.264469,0.129587,0.253222,0.131993,0.259715,0.145253,0.276738,0.442679,0.891583,0.403246,0.753616,0.404354,0.807446,0.459103,0.877415,1.65277,3.12640,1.45302,2.83728,1.53514,2.96586,1.78692,3.40408
317,0.107458,0.000673831,0.00133300,0.000676636,0.00133454,0.000701718,0.00136163,0.000689976,0.00133254,0.00139332,0.00282760,0.00144162,0.00282176,0.00146111,0.00280798,0.00145848,0.00286955,0.00106433,0.00213367,0.00111781,0.00219318,0.00109925,0.00215962,0.00114929,0.00226641,0.00367995,0.00736259,0.00375631,0.00713697,0.00377443,0.00733975,0.00387409,0.00743211,0.0135710,0.0261310,0.0125943,0.0255186,0.0136773,0.0268245,0.0133830,0.0263782,0.0451298,0.0894633,0.0454130,0.0877346,0.0457229,0.0880304,0.0467757,0.0910434,0.139201,0.273101,0.125232,0.249986,0.134788,0.258928,0.142674,0.269831,0.436603,0.860729,0.383178,0.772453,0.401694,0.775291,0.465607,0.871522,1.70090,3.22139,1.47736,2.82299,1.55218,3.05109,1.79824,3.33822
318,0.107797,0.000677040,0.00138593,0.000685121,0.00138125,0.000717935,0.00140882,0.000677140,0.00131604,0.00143635,0.00281094,0.00143770,0.00282547,0.00147257,0.00282753,0.00145960,0.00288863,0.00112405,0.00219455,0.00110154,0.00212427,0.00111096,0.00219631,0.00115356,0.00231976,0.00362725,0.00725705,0.00382342,0.00741089,0.00373721,0.00742410,0.00375230,0.00747195,0.0134554,0.0264247,0.0128053,0.0258439,0.0136866,0.0268311,0.0135668,0.0259658,0.0457176,0.0885826,0.0451197,0.0863014,0.0461264,0.0887753,0.0494681,0.0964627,0.146554,0.278691,0.129697,0.252538,0.136647,0.263526,0.143442,0.278732,0.436018,0.858257,0.387790,0.763121,0.418278,0.798667,0.469776,0.899992,1.62783,3.14927,1.47339,2.79108,1.58419,2.97016,1.71228,3.35906
